sample,time_us,raw,mv
835,5800,2378,1916.337
836,5810,2393,1928.425
837,5820,2396,1930.842
838,5830,2392,1927.619
839,5840,2395,1930.037
840,5850,2410,1942.125
841,5860,2397,1931.648
842,5870,2407,1939.707
843,5880,2445,1970.330
844,5890,2442,1967.912
845,5900,2425,1954.212
846,5910,2426,1955.018
847,5920,2450,1974.359
848,5930,2444,1969.524
849,5940,2438,1964.689
850,5950,2424,1953.407
851,5960,2428,1956.630
852,5970,2382,1919.560
853,5980,2382,1919.560
854,5990,2394,1929.231
855,6000,2408,1940.513
856,6010,2411,1942.930
857,6020,2427,1955.824
858,6030,2416,1946.960
859,6040,2411,1942.930
860,6050,2397,1931.648
861,6060,2371,1910.696
862,6070,2375,1913.919
863,6080,2379,1917.143
864,6090,2355,1897.802
865,6100,2368,1908.278
866,6110,2398,1932.454
867,6120,2386,1922.784
868,6130,2416,1946.960
869,6140,2427,1955.824
870,6150,2378,1916.337
871,6160,2381,1918.755
872,6170,2390,1926.007
873,6180,2394,1929.231
874,6190,2386,1922.784
875,6200,2409,1941.319
876,6210,2410,1942.125
877,6220,2406,1938.901
878,6230,2382,1919.560
879,6240,2407,1939.707
880,6250,2400,1934.066
881,6260,2371,1910.696
882,6270,2410,1942.125
883,6280,2402,1935.678
884,6290,2380,1917.949
885,6300,2385,1921.978
886,6310,2375,1913.919
887,6320,2384,1921.172
888,6330,2392,1927.619
889,6340,2408,1940.513
890,6350,2419,1949.377
891,6360,2414,1945.348
892,6370,2406,1938.901
893,6380,2441,1967.106
894,6390,2432,1959.853
895,6400,2406,1938.901
896,6410,2405,1938.095
897,6420,2411,1942.930
898,6430,2432,1959.853
899,6440,2440,1966.300
900,6450,2408,1940.513
901,6460,2426,1955.018
902,6470,2396,1930.842
903,6480,2373,1912.308
904,6490,2378,1916.337
905,6500,2377,1915.531
906,6510,2395,1930.037
907,6520,2430,1958.242
908,6530,2440,1966.300
909,6540,2434,1961.465
910,6550,2426,1955.018
911,6560,2426,1955.018
912,6570,2439,1965.495
913,6580,2409,1941.319
914,6590,2399,1933.260
915,6600,2365,1905.861
916,6610,2397,1931.648
917,6620,2393,1928.425
918,6630,2367,1907.473
919,6640,2378,1916.337
920,6650,2400,1934.066
921,6660,2438,1964.689
922,6670,2434,1961.465
923,6680,2438,1964.689
924,6690,2409,1941.319
925,6700,2378,1916.337
926,6710,2416,1946.960
927,6720,2434,1961.465
928,6730,2424,1953.407
929,6740,2430,1958.242
930,6750,2446,1971.136
931,6760,2434,1961.465
932,6770,2424,1953.407
933,6780,2428,1956.630
934,6790,2444,1969.524
935,6800,2432,1959.853
936,6810,2441,1967.106
937,6820,2375,1913.919
938,6830,2403,1936.484
939,6840,2408,1940.513
940,6850,2418,1948.571
941,6860,2432,1959.853
942,6870,2457,1980.000
943,6880,2432,1959.853
944,6890,2444,1969.524
945,6900,2432,1959.853
946,6910,2444,1969.524
947,6920,2432,1959.853
948,6930,2444,1969.524
949,6940,2450,1974.359
950,6950,2440,1966.300
951,6960,2432,1959.853
952,6970,2432,1959.853
953,6980,2417,1947.766
954,6990,2401,1934.872
955,7000,2406,1938.901
956,7010,2404,1937.289
957,7020,2436,1963.077
958,7030,2449,1973.553
959,7040,2446,1971.136
960,7050,2476,1995.311
961,7060,2462,1984.029
962,7070,2460,1982.418
963,7080,2414,1945.348
964,7090,2418,1948.571
965,7100,2424,1953.407
966,7110,2426,1955.018
967,7120,2416,1946.960
968,7130,2429,1957.436
969,7140,2448,1972.747
970,7150,2450,1974.359
971,7160,2444,1969.524
972,7170,2434,1961.465
973,7180,2421,1950.989
974,7190,2436,1963.077
975,7200,2432,1959.853
976,7210,2426,1955.018
977,7220,2415,1946.154
978,7230,2374,1913.114
979,7240,2333,1880.073
980,7250,2337,1883.297
981,7260,2349,1892.967
982,7270,2334,1880.879
983,7280,2339,1884.908
984,7290,2370,1909.890
985,7300,2387,1923.590
986,7310,2404,1937.289
987,7320,2429,1957.436
988,7330,2454,1977.582
989,7340,2448,1972.747
990,7350,2480,1998.535
991,7360,2449,1973.553
992,7370,2440,1966.300
993,7380,2420,1950.183
994,7390,2432,1959.853
995,7400,2450,1974.359
996,7410,2452,1975.971
997,7420,2440,1966.300
998,7430,2441,1967.106
999,7440,2416,1946.960
1000,7450,2394,1929.231
1001,7460,2417,1947.766
1002,7470,2392,1927.619
1003,7480,2390,1926.007
1004,7490,2390,1926.007
1005,7500,2366,1906.667
1006,7510,2400,1934.066
1007,7520,2387,1923.590
1008,7530,2390,1926.007
1009,7540,2416,1946.960
1010,7550,2441,1967.106
1011,7560,2432,1959.853
1012,7570,2419,1949.377
1013,7580,2436,1963.077
1014,7590,2438,1964.689
1015,7600,2427,1955.824
1016,7610,2465,1986.447
1017,7620,2461,1983.223
1018,7630,2462,1984.029
1019,7640,2420,1950.183
1020,7650,2447,1971.941
1021,7660,2464,1985.641
1022,7670,2444,1969.524
1023,7680,2400,1934.066
